 TIME                    	Dry                      	Total                    	Horizontal               	
 HOURS              	Unit1               	Unit2               	Unit3               	
  +8.0500000000000000E+01	  -3.7250000000000001E+00	  +1.2289183929799009E+02	  +1.0259605541089174E+01	
  +8.0625000000000000E+01	  -3.6749999999999998E+00	  +1.4652862884842514E+02	  +1.2930135591987026E+01	
  +8.0750000000000000E+01	  -3.6250000000000000E+00	  +1.6954828102910864E+02	  +1.6006298717521538E+01	
  +8.0875000000000000E+01	  -3.5750000000000002E+00	  +1.9192614581990642E+02	  +1.9483313641179191E+01	
  +8.1000000000000000E+01	  -3.5249999999999999E+00	  +2.1363826044269408E+02	  +2.3320493134770178E+01	
  +8.1125000000000000E+01	  -3.4750000000000001E+00	  +3.4303949079204176E+02	  +9.0813730054308891E+01	
  +8.1250000000000000E+01	  -3.4249999999999998E+00	  +3.7273198604529659E+02	  +1.0528434757390491E+02	
  +8.1375000000000000E+01	  -3.3750000000000000E+00	  +4.0135256256416307E+02	  +1.2032293538830713E+02	
  +8.1500000000000000E+01	  -3.3250000000000002E+00	  +4.2887057271844162E+02	  +1.3572580825811437E+02	
  +8.1625000000000000E+01	  -3.2749999999999999E+00	  +4.5525654953360788E+02	  +1.5130524465720896E+02	
  +8.1750000000000000E+01	  -3.2250000000000001E+00	  +4.8048223824478748E+02	  +1.6689106281825303E+02	
  +8.1875000000000000E+01	  -3.1750000000000003E+00	  +5.0452062655267792E+02	  +1.8233045090135778E+02	
  +8.2000000000000000E+01	  -3.1250000000000000E+00	  +5.2734597354898381E+02	  +1.9748695353380592E+02	
  +8.2125000000000000E+01	  -3.0812500000000003E+00	  +5.6283020825349581E+02	  +1.1202872604810905E+02	
  +8.2250000000000000E+01	  -3.0437500000000002E+00	  +5.8367206067997779E+02	  +1.1954515320302329E+02	
  +8.2375000000000000E+01	  -3.0062500000000001E+00	  +6.0319908269286975E+02	  +1.2674067216796568E+02	
  +8.2500000000000000E+01	  -2.9687500000000000E+00	  +6.2139036426790165E+02	  +1.3357051868232932E+02	
  +8.2625000000000000E+01	  -2.9312499999999999E+00	  +6.3822642572512427E+02	  +1.3999509808025442E+02	
  +8.2750000000000000E+01	  -2.8937499999999998E+00	  +6.5368923858822859E+02	  +1.4597946988595498E+02	
  +8.2875000000000000E+01	  -2.8562499999999997E+00	  +6.6776224488989965E+02	  +1.5149290445924049E+02	
  +8.3000000000000000E+01	  -2.8187499999999996E+00	  +6.8043037490250254E+02	  +1.5650850519290992E+02	
  +8.3125000000000000E+01	  -2.7874999999999996E+00	  +6.0521420151439224E+02	  +8.8143060486530189E+01	
  +8.3250000000000000E+01	  -2.7624999999999997E+00	  +6.1380591866115833E+02	  +9.0307196449828609E+01	
  +8.3375000000000000E+01	  -2.7374999999999998E+00	  +6.2113677061149735E+02	  +9.2165591729696274E+01	
  +8.3500000000000000E+01	  -2.7124999999999999E+00	  +6.2719890730552470E+02	  +9.3710431371828065E+01	
  +8.3625000000000000E+01	  -2.6875000000000000E+00	  +6.3198583725542699E+02	  +9.4935373834106400E+01	
  +8.3750000000000000E+01	  -2.6625000000000001E+00	  +6.3549243449671542E+02	  +9.5835486842734397E+01	
  +8.3875000000000000E+01	  -2.6375000000000002E+00	  +6.3771494407723253E+02	  +9.6407198599240076E+01	
  +8.4000000000000000E+01	  -2.6125000000000003E+00	  +6.3865098607805237E+02	  +9.6648263056225204E+01	
  +8.4125000000000000E+01	  -2.5812500000000003E+00	  +4.6428906471776662E+02	  +9.5672249232958606E+00	
  +8.4250000000000000E+01	  -2.5437500000000002E+00	  +4.6309722992470665E+02	  +9.5254356473136585E+00	
  +8.4375000000000000E+01	  -2.5062500000000001E+00	  +4.6097045972695702E+02	  +9.4509902245572714E+00	
  +8.4500000000000000E+01	  -2.4687500000000000E+00	  +4.5791103152331488E+02	  +9.3441825610511060E+00	
  +8.4625000000000000E+01	  -2.4312499999999999E+00	  +4.5392222142613196E+02	  +9.2054396337919933E+00	
  +8.4750000000000000E+01	  -2.3937499999999998E+00	  +4.4900830075316765E+02	  +9.0353256787849752E+00	
  +8.4875000000000000E+01	  -2.3562499999999997E+00	  +4.4317453145376010E+02	  +8.8345478377178619E+00	
  +8.5000000000000000E+01	  -2.3187499999999996E+00	  +4.3642716047419503E+02	  +8.6039634113378032E+00	
  +8.5125000000000000E+01	  -2.3312499999999998E+00	  +5.5813962027760135E+02	  +8.0134578129642122E+01	
  +8.5250000000000000E+01	  -2.3937499999999998E+00	  +5.4700747050941868E+02	  +7.7378679183829661E+01	
  +8.5375000000000000E+01	  -2.4562499999999998E+00	  +5.3471806860031529E+02	  +7.4370861782161427E+01	
  +8.5500000000000000E+01	  -2.5187499999999998E+00	  +5.2128457434966879E+02	  +7.1126204310125729E+01	
  +8.5625000000000000E+01	  -2.5812499999999998E+00	  +5.0672137267959499E+02	  +6.7661885267493318E+01	
  +8.5750000000000000E+01	  -2.6437499999999998E+00	  +4.9104405823121334E+02	  +6.3997398258059938E+01	
  +8.5875000000000000E+01	  -2.7062499999999998E+00	  +4.7426941866550652E+02	  +6.0154803059733567E+01	
  +8.6000000000000000E+01	  -2.7687499999999998E+00	  +4.5641541668668111E+02	  +5.6159015643695788E+01	
  +8.6125000000000000E+01	  -2.8249999999999997E+00	  +4.4970820821406915E+02	  +9.6730800140450270E+01	
  +8.6250000000000000E+01	  -2.8750000000000000E+00	  +4.2919721467635486E+02	  +8.8897047649935473E+01	
  +8.6375000000000000E+01	  -2.9249999999999998E+00	  +4.0763917725533173E+02	  +8.0955784991920311E+01	
  +8.6500000000000000E+01	  -2.9750000000000001E+00	  +3.8505718083743625E+02	  +7.2981240587662839E+01	
  +8.6625000000000000E+01	  -3.0249999999999999E+00	  +3.6147540679005385E+02	  +6.5056320173207553E+01	
  +8.6750000000000000E+01	  -3.0750000000000002E+00	  +3.3691910706749354E+02	  +5.7272931553702449E+01	
  +8.6875000000000000E+01	  -3.1250000000000000E+00	  +3.1141457717056295E+02	  +4.9731659697519241E+01	
  +8.7000000000000000E+01	  -3.1750000000000003E+00	  +2.8498912798869793E+02	  +4.2540161689070054E+01	
  +8.7125000000000000E+01	  -3.2312500000000002E+00	  +1.8131493680175672E+02	  +5.2820421220476144E+00	
  +8.7250000000000000E+01	  -3.2937500000000002E+00	  +1.6148455217135029E+02	  +4.3727081171421558E+00	
  +8.7375000000000000E+01	  -3.3562500000000002E+00	  +1.4106787681048095E+02	  +3.5595125044619986E+00	
  +8.7500000000000000E+01	  -3.4187500000000002E+00	  +1.2008677340650677E+02	  +2.8483789926787759E+00	
  +8.7625000000000000E+01	  -3.4812500000000002E+00	  +9.8563709050470905E+01	  +2.2332082802523212E+00	
  +8.7750000000000000E+01	  -3.5437500000000002E+00	  +7.6521731178781010E+01	  +1.6908637496161727E+00	
  +8.7875000000000000E+01	  -3.6062500000000002E+00	  +5.3984442893433126E+01	  +1.1837225353662981E+00	
  +8.8000000000000000E+01	  -3.6687500000000002E+00	  +3.0975977687220233E+01	  +6.7884582122315840E-01	
  +8.8125000000000000E+01	  -3.7187500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.8250000000000000E+01	  -3.7562500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.8375000000000000E+01	  -3.7937500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.8500000000000000E+01	  -3.8312500000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.8625000000000000E+01	  -3.8687499999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.8750000000000000E+01	  -3.9062500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.8875000000000000E+01	  -3.9437500000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9000000000000000E+01	  -3.9812500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9125000000000000E+01	  -4.0187499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9250000000000000E+01	  -4.0562500000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9375000000000000E+01	  -4.0937500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9500000000000000E+01	  -4.1312499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9625000000000000E+01	  -4.1687500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9750000000000000E+01	  -4.2062499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +8.9875000000000000E+01	  -4.2437499999999995E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0000000000000000E+01	  -4.2812500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0125000000000000E+01	  -4.3187499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0250000000000000E+01	  -4.3562500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0375000000000000E+01	  -4.3937499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0500000000000000E+01	  -4.4312499999999995E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0625000000000000E+01	  -4.4687500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0750000000000000E+01	  -4.5062499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.0875000000000000E+01	  -4.5437499999999993E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.1000000000000000E+01	  -4.5812499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.1125000000000000E+01	  -4.6312499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.1250000000000000E+01	  -4.6937499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.1375000000000000E+01	  -4.7562499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.1500000000000000E+01	  -4.8187499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.1625000000000000E+01	  -4.8812499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.1750000000000000E+01	  -4.9437499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.1875000000000000E+01	  -5.0062499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.2000000000000000E+01	  -5.0687499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.2125000000000000E+01	  -5.1250000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.2250000000000000E+01	  -5.1749999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.2375000000000000E+01	  -5.2249999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.2500000000000000E+01	  -5.2749999999999995E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.2625000000000000E+01	  -5.3250000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.2750000000000000E+01	  -5.3750000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.2875000000000000E+01	  -5.4249999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.3000000000000000E+01	  -5.4749999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.3125000000000000E+01	  -5.5312500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.3250000000000000E+01	  -5.5937500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.3375000000000000E+01	  -5.6562500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.3500000000000000E+01	  -5.7187500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.3625000000000000E+01	  -5.7812500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.3750000000000000E+01	  -5.8437500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.3875000000000000E+01	  -5.9062500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.4000000000000000E+01	  -5.9687500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.4125000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.4250000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.4375000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.4500000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.4625000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.4750000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.4875000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.5000000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.5125000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.5250000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.5375000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.5500000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.5625000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.5750000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.5875000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.6000000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.6125000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.6250000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.6375000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.6500000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.6625000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.6750000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.6875000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.7000000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.7125000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.7250000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.7375000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.7500000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.7625000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.7750000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.7875000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.8000000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.8125000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.8250000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.8375000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.8500000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.8625000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.8750000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.8875000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.9000000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.9125000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.9250000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.9375000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.9500000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.9625000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.9750000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.9875000000000000E+01	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0000000000000000E+02	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0012500000000000E+02	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0025000000000000E+02	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0037500000000000E+02	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0050000000000000E+02	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0062500000000000E+02	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0075000000000000E+02	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0087500000000000E+02	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0100000000000000E+02	  -6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0112500000000000E+02	  -6.0062499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0125000000000000E+02	  -6.0187499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0137500000000000E+02	  -6.0312500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0150000000000000E+02	  -6.0437500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0162500000000000E+02	  -6.0562499999999995E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0175000000000000E+02	  -6.0687499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0187500000000000E+02	  -6.0812499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0200000000000000E+02	  -6.0937500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0212500000000000E+02	  -6.0999999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0225000000000000E+02	  -6.0999999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0237500000000000E+02	  -6.0999999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0250000000000000E+02	  -6.0999999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0262500000000000E+02	  -6.0999999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0275000000000000E+02	  -6.0999999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0287500000000000E+02	  -6.0999999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0300000000000000E+02	  -6.0999999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0312500000000000E+02	  -6.0937500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0325000000000000E+02	  -6.0812499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0337500000000000E+02	  -6.0687499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0350000000000000E+02	  -6.0562499999999995E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0362500000000000E+02	  -6.0437500000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0375000000000000E+02	  -6.0312500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0387500000000000E+02	  -6.0187499999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0400000000000000E+02	  -6.0062499999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0412500000000000E+02	  -5.9937500000000004E+00	  +1.3219160748945026E+01	  +0.0000000000000000E+00	
  +1.0425000000000000E+02	  -5.9812500000000002E+00	  +2.0034500465089518E+01	  +0.0000000000000000E+00	
  +1.0437500000000000E+02	  -5.9687500000000000E+00	  +2.6705338960340665E+01	  +0.0000000000000000E+00	
  +1.0450000000000000E+02	  -5.9562499999999998E+00	  +3.3224532933751583E+01	  +0.0000000000000000E+00	
  +1.0462500000000000E+02	  -5.9437500000000005E+00	  +3.9585101469127196E+01	  +0.0000000000000000E+00	
  +1.0475000000000000E+02	  -5.9312500000000004E+00	  +4.5780233510365285E+01	  +0.0000000000000000E+00	
  +1.0487500000000000E+02	  -5.9187500000000002E+00	  +5.1803295154905030E+01	  +0.0000000000000000E+00	
  +1.0500000000000000E+02	  -5.9062500000000000E+00	  +5.7647836757475694E+01	  +0.0000000000000000E+00	
  +1.0512500000000000E+02	  -5.8937500000000007E+00	  +9.8449192910286158E+01	  +0.0000000000000000E+00	
  +1.0525000000000000E+02	  -5.8812500000000005E+00	  +1.0695387717127271E+02	  +0.0000000000000000E+00	
  +1.0537500000000000E+02	  -5.8687500000000004E+00	  +1.1515268183076341E+02	  +0.0000000000000000E+00	
  +1.0550000000000000E+02	  -5.8562500000000002E+00	  +1.2303682740337233E+02	  +0.0000000000000000E+00	
  +1.0562500000000000E+02	  -5.8437500000000000E+00	  +1.3059787134854409E+02	  +0.0000000000000000E+00	
  +1.0575000000000000E+02	  -5.8312499999999998E+00	  +1.3782771711103734E+02	  +0.0000000000000000E+00	
  +1.0587500000000000E+02	  -5.8187499999999996E+00	  +1.4471862279092309E+02	  +0.0000000000000000E+00	
  +1.0600000000000000E+02	  -5.8062499999999995E+00	  +1.5126320943380097E+02	  +0.0000000000000000E+00	
  +1.0612500000000000E+02	  -5.7687499999999998E+00	  +1.8436089804250608E+02	  +0.0000000000000000E+00	
  +1.0625000000000000E+02	  -5.7062499999999998E+00	  +1.9118867620027487E+02	  +0.0000000000000000E+00	
  +1.0637500000000000E+02	  -5.6437499999999998E+00	  +1.9758767527375363E+02	  +0.0000000000000000E+00	
  +1.0650000000000000E+02	  -5.5812499999999998E+00	  +2.0355104305445693E+02	  +0.0000000000000000E+00	
  +1.0662500000000000E+02	  -5.5187499999999998E+00	  +2.0907239381880015E+02	  +0.0000000000000000E+00	
  +1.0675000000000000E+02	  -5.4562499999999998E+00	  +2.1414581516608914E+02	  +0.0000000000000000E+00	
  +1.0687500000000000E+02	  -5.3937499999999998E+00	  +2.1876587434966976E+02	  +0.0000000000000000E+00	
  +1.0700000000000000E+02	  -5.3312499999999998E+00	  +2.2292762409444950E+02	  +0.0000000000000000E+00	
  +1.0712500000000000E+02	  -5.2749999999999995E+00	  +2.3993113124282490E+02	  +0.0000000000000000E+00	
  +1.0725000000000000E+02	  -5.2249999999999996E+00	  +2.4335314359836974E+02	  +0.0000000000000000E+00	
  +1.0737500000000000E+02	  -5.1749999999999998E+00	  +2.4627736462405784E+02	  +0.0000000000000000E+00	
  +1.0750000000000000E+02	  -5.1250000000000000E+00	  +2.4870066299077098E+02	  +0.0000000000000000E+00	
  +1.0762500000000000E+02	  -5.0750000000000002E+00	  +2.5062044376992088E+02	  +0.0000000000000000E+00	
  +1.0775000000000000E+02	  -5.0250000000000004E+00	  +2.5203465121216408E+02	  +0.0000000000000000E+00	
  +1.0787500000000000E+02	  -4.9750000000000005E+00	  +2.5294177094874945E+02	  +0.0000000000000000E+00	
  +1.0800000000000000E+02	  -4.9250000000000007E+00	  +2.5334083161314217E+02	  +0.0000000000000000E+00	
  +1.0812500000000000E+02	  -4.8687500000000004E+00	  +2.5043902608609145E+02	  +0.0000000000000000E+00	
  +1.0825000000000000E+02	  -4.8062500000000004E+00	  +2.4982804355142690E+02	  +0.0000000000000000E+00	
  +1.0837500000000000E+02	  -4.7437500000000004E+00	  +2.4871495183316893E+02	  +0.0000000000000000E+00	
  +1.0850000000000000E+02	  -4.6812500000000004E+00	  +2.4710094285780906E+02	  +0.0000000000000000E+00	
  +1.0862500000000000E+02	  -4.6187500000000004E+00	  +2.4498774494658494E+02	  +0.0000000000000000E+00	
  +1.0875000000000000E+02	  -4.5562500000000004E+00	  +2.4237762096474913E+02	  +0.0000000000000000E+00	
  +1.0887500000000000E+02	  -4.4937500000000004E+00	  +2.3927336589843878E+02	  +0.0000000000000000E+00	
  +1.0900000000000000E+02	  -4.4312500000000004E+00	  +2.3567830386173097E+02	  +0.0000000000000000E+00	
  +1.0912500000000000E+02	  -4.3937500000000007E+00	  +2.1989573704333179E+02	  +0.0000000000000000E+00	
  +1.0925000000000000E+02	  -4.3812500000000005E+00	  +2.1556174140421493E+02	  +0.0000000000000000E+00	
  +1.0937500000000000E+02	  -4.3687500000000004E+00	  +2.1077418144135822E+02	  +0.0000000000000000E+00	
  +1.0950000000000000E+02	  -4.3562500000000002E+00	  +2.0553818379388403E+02	  +0.0000000000000000E+00	
  +1.0962500000000000E+02	  -4.3437500000000000E+00	  +1.9985935529922079E+02	  +0.0000000000000000E+00	
  +1.0975000000000000E+02	  -4.3312499999999998E+00	  +1.9374377698916075E+02	  +0.0000000000000000E+00	
  +1.0987500000000000E+02	  -4.3187499999999996E+00	  +1.8719799757813578E+02	  +0.0000000000000000E+00	
  +1.1000000000000000E+02	  -4.3062499999999995E+00	  +1.8022902645069348E+02	  +0.0000000000000000E+00	
  +1.1012500000000000E+02	  -4.2937500000000002E+00	  +1.4809647226967630E+02	  +0.0000000000000000E+00	
  +1.1025000000000000E+02	  -4.2812500000000000E+00	  +1.4141968393921996E+02	  +0.0000000000000000E+00	
  +1.1037500000000000E+02	  -4.2687499999999998E+00	  +1.3440061571768629E+02	  +0.0000000000000000E+00	
  +1.1050000000000000E+02	  -4.2562499999999996E+00	  +1.2704678379913409E+02	  +0.0000000000000000E+00	
  +1.1062500000000000E+02	  -4.2437500000000004E+00	  +1.1936606285097649E+02	  +0.0000000000000000E+00	
  +1.1075000000000000E+02	  -4.2312500000000002E+00	  +1.1136667758158578E+02	  +0.0000000000000000E+00	
  +1.1087500000000000E+02	  -4.2187500000000000E+00	  +1.0305719393307001E+02	  +0.0000000000000000E+00	
